"","NT5E"
"APBA2",0.417971124855583
"APBA3",0.314789214691371
"APBB1",0.815269151400716
"APBB1IP",3.11062287039476e-11
"APBB2",0.000206649591774966
"APC",0.546713031900713
"APC2",0.302043764436125
"APCDD1",0.145933719204021
"APCDD1L",0.211581685891321
"APCS",0.0852808571878034
"APEH",0.00990613937959361
"APELA",0.399827371199237
"APEX1",1.04821116231335e-08
"APEX2",0.571338986578652
"APH1A",0.159958807006194
"APH1B",0.0294131324035143
"API5",0.0330807735846157
"APIP",0.00122737563654196
"APLF",0.174506154812461
"APLN",0.000938995843117185
"APLNR",0
"APLP1",0.367106091383182
"APLP2",5.73766201128478e-06
"APMAP",0.816392696228089
"APOA1",0.113712075580447
"APOBEC2",0.442752277521456
"APOBEC3B",3.03738540896603e-06
"APOBEC3C",0.0172838809945528
"APOBEC3D",0.998718072410171
"APOBEC3F",0.227313803816552
"APOBEC3G",0.937743816892251
"APOBEC4",0.163618629545902
"APOC1",0.00210565528988838
"APOD",9.89840409064691e-05
"APOE",5.15064209634097e-05
"APOH",0.908040414647218
"APOL1",1.25006023310448e-08
"APOL2",2.90805758407231e-06
"APOL3",4.68070027181966e-13
"APOL4",1.79830293278727e-06
"APOL6",0.0582305479117022
"APOLD1",0.0025764033505955
"APOM",0.0117177806871109
"APOO",0.00079051051427248
"APOOL",7.23670058988546e-07
"APOPT1",0.143585862567138
"APP",3.26767855074461e-05
"APPBP2",2.30820649527175e-05
"APPL1",0.00132705553017032
"APPL2",0.672783485904764
"APRT",7.79872703358109e-05
"APTR",5.24766657283848e-06
"APTX",2.05116527962623e-06
"AQP1",0
"AQP11",0.112946270231291
"AQP2",0.55773073650504
"AQP3",0.0242185730120783
"AQP4",0.11751658052873
"AQP4-AS1",0.373540692447142
"AQP5",0.0342922427078172
"AQP9",0.0140827541389656
"AQR",0.0410709227236017
"AR",5.67892119911484e-05
"ARAF",0.379072906596359
"ARAP1",0.000212981362117226
"ARAP2",7.21341649589924e-06
"ARAP3",0
"ARC",0.0567430148108077
"ARCN1",0.182061849919176
"AREG",0.0195549151100103
"AREL1",0.771416346235402
"ARF1",0.137479157943347
"ARF3",0.967208630483214
"ARF4",1.29157284867176e-08
"ARF5",0.012137330792839
"ARF6",0.0760341249945307
"ARFGAP1",0.00325724201023569
"ARFGAP2",0.0145677318391351
"ARFGAP3",0.000396562715256232
"ARFGEF1",0.154897077539633
"ARFGEF2",0.185738310618859
"ARFGEF3",0.00505271898137716
"ARFIP1",0.000291271861509568
"ARFIP2",0.682375156768995
"ARFRP1",0.218062742290487
"ARG1",0.660358476111255
"ARG2",0.109794285600389
"ARGLU1",0.332439586339617
"ARHGAP1",6.44116240344772e-08
"ARHGAP10",1.08246744900953e-12
"ARHGAP11A",0.177687342621267
"ARHGAP11B",0.278976022698734
"ARHGAP12",0.586768190070502
"ARHGAP15",5.02176488392791e-06
"ARHGAP17",0.178600029959641
"ARHGAP18",0.361702014276732
"ARHGAP19",2.53616370393672e-06
"ARHGAP20",0.0111172028439808
"ARHGAP21",0.0207039178052728
"ARHGAP22",1.38777878078145e-13
"ARHGAP23",4.9724151462982e-09
"ARHGAP24",2.55926533743178e-06
"ARHGAP25",1.07455125961664e-05
"ARHGAP26",0.301380556669418
"ARHGAP27",3.10862446895044e-15
"ARHGAP28",0.0137914012284051
"ARHGAP29",1.45288225894546e-11
"ARHGAP30",1.06652531250973e-09
"ARHGAP31",0.013222378932058
"ARHGAP32",0.971431978618474
"ARHGAP33",0.339528226833517
"ARHGAP35",0.00130046820950724
"ARHGAP36",0.251270322577401
"ARHGAP39",3.32809030600956e-06
"ARHGAP4",0.218098480610398
