"","NT5E"
"ADIPOQ",0.377616873815876
"ADIPOR1",0.168955013818774
"ADIPOR2",-0.0606001807661839
"ADIRF",0.760060677487042
"ADIRF-AS1",0.0151865829549388
"ADK",0.256604485176186
"ADM",0.0456287888793248
"ADNP",-0.601315532773417
"ADNP2",-0.126051532938353
"ADO",-0.293013264376422
"ADORA1",0.106206566458089
"ADORA2B",0.146094069507467
"ADORA3",0.471715240543786
"ADPGK",0.450287482504171
"ADPRH",0.519181995906708
"ADPRHL1",0.0548144312773708
"ADPRHL2",-0.321380945064052
"ADPRM",-0.253335665664872
"ADRA1A",-0.0579914187502407
"ADRA1D",-0.456734751322186
"ADRA2A",0.510341120951571
"ADRA2C",-0.060730238366469
"ADRB1",-0.440403053643923
"ADRB2",0.641658287443819
"ADRB3",-0.311282873007147
"ADRBK1",0.034585101297522
"ADRBK2",0.455432404607389
"ADRM1",0.198835348579066
"ADSL",-0.271015570786424
"ADSS",0.0306265427314659
"ADSSL1",0.307497514042577
"ADTRP",0.520239873632167
"AEBP1",0.776431433751726
"AEBP2",-0.419229033417462
"AEN",0.129685600915561
"AES",-0.455207265659314
"AFAP1",-0.280260010754378
"AFAP1-AS1",0.0687840330077997
"AFAP1L1",0.744524769483121
"AFAP1L2",0.558070789000957
"AFF1",-0.256968664583367
"AFF2",0.396529380752005
"AFF3",0.34716292800706
"AFF4",-0.482800954656336
"AFG3L1P",-0.152056879363581
"AFG3L2",-0.448595935906055
"AFM",0.129722583819514
"AFMID",-0.0531182739039738
"AFP",0.116942530073644
"AFTPH",-0.255102159313626
"AGA",0.152687184591896
"AGAP1",-0.470371962554319
"AGAP11",0.221856471799927
"AGAP2",0.0950953785506021
"AGAP2-AS1",-0.206403391834393
"AGAP3",-0.0432631476278029
"AGAP4",-0.109756404114566
"AGAP6",-0.0480808560268614
"AGAP9",-0.0873124462519519
"AGBL1",0.0713980715882844
"AGBL2",-0.226650394573976
"AGBL3",-0.327187869656678
"AGBL4",-0.254559741513666
"AGBL5",-0.358069521415726
"AGER",0.11898803770284
"AGFG1",-0.13824558175449
"AGFG2",0.40827834674016
"AGGF1",-0.236588487043081
"AGK",-0.348482061714421
"AGL",-0.246679013296323
"AGMAT",-0.16435014418089
"AGO1",-0.353890162829702
"AGO2",-0.157602403250745
"AGO3",-0.366956620096748
"AGO4",-0.251103605600285
"AGPAT1",-0.00344532408932258
"AGPAT2",-0.015522411161831
"AGPAT3",-0.322706903200958
"AGPAT4",0.167307848479508
"AGPAT4-IT1",0.198820475118129
"AGPAT5",-0.151936168494132
"AGPS",-0.00432822801234854
"AGR2",0.179736201862725
"AGR3",0.0880962305899231
"AGRN",0.394674260033584
"AGRP",0.111402993610423
"AGT",0.68494179988433
"AGTPBP1",-0.0219849039763492
"AGTR1",0.64865755212868
"AGTR2",-0.134300560326961
"AGTRAP",0.00712596697851613
"AGXT",0.223844043115782
"AHCTF1",-0.426082031726204
"AHCY",-0.493622103864882
"AHCYL1",0.192489578689758
"AHCYL2",-0.0284919563778735
"AHDC1",0.0845762455961828
"AHI1",-0.135417868227246
"AHNAK",0.491880015540936
"AHNAK2",0.291256309677701
"AHR",0.674520546306431
"AHRR",-0.0811091146756296
"AHSA1",-0.2494178460885
"AHSA2",-0.154416012872491
"AHSG",-0.306797434791863
"AHSP",-0.0186070201192983
"AIDA",0.121277180937688
"AIF1",0.615921976795484
"AIF1L",0.706155605407658
"AIFM1",-0.204687482901325
"AIFM2",-0.0213293799857296
"AIFM3",0.0158928075275799
"AIG1",0.636072619439352
"AIM1",0.468782117879017
"AIM1L",0.174890789769241
"AIM2",0.489252618169709
"AIMP1",-0.388128121069972
"AIMP2",0.043809500302776
"AIP",0.0945539349203549
"AIPL1",0.311076316756029
"AIRE",-0.00661475921990572
"AJAP1",0.0235831780620401
"AJUBA",-0.157141982131417
"AK1",0.412178105834541
"AK2",-0.278050321574226
"AK3",-0.432016423566322
"AK4",-0.385400581588136
"AK5",0.589525363574122
"AK6",-0.271532662260271
"AK7",-0.156539709899232
"AK8",-0.117196589230509
"AK9",-0.355226233484814
"AKAP1",-0.03424396569806
"AKAP10",-0.106003024220383
"AKAP11",-0.324272212479759
"AKAP12",0.396406999584773
"AKAP13",0.278608168043473
"AKAP14",-0.0543010849122681
"AKAP17A",-0.17679609311661
"AKAP5",-0.0339831591756336
"AKAP6",0.158925307264747
"AKAP7",-0.429485722122691
"AKAP8",-0.00457730528580995
"AKAP8L",-0.399307721446234
"AKAP9",-0.351552462506779
"AKIP1",0.0542560483514643
"AKIRIN1",-0.127180158089481
"AKIRIN2",-0.0664749794297459
"AKNA",0.197860721559518
"AKNAD1",0.238497441762463
"AKR1A1",0.25493751597233
"AKR1B1",0.121935063840129
"AKR1B10",0.158684521211156
"AKR1C1",0.509202987472441
"AKR1C2",0.534561701302288
"AKR1C3",0.58432004071053
"AKR1C4",0.0790089059608905
"AKR1D1",-0.0555189575228655
"AKR1E2",-0.0482992252620597
"AKR7A2",-0.128866003505298
"AKR7A3",-0.304309668192007
"AKT1",0.218161614441693
"AKT1S1",-0.114165163929085
"AKT2",-0.357707733309695
"AKT3",0.741417150445496
"AKTIP",0.108751198594072
"ALAD",0.317344178974184
"ALAS1",-0.0865595386110583
"ALAS2",-0.204242711380086
"ALB",-0.429614112072591
"ALCAM",-0.156416908480274
"ALDH16A1",0.179178814456715
"ALDH18A1",0.334451007474501
"ALDH1A1",0.371567913357061
"ALDH1A2",0.660560381132919
"ALDH1A3",0.624022180643057
"ALDH1B1",0.125546836341174
"ALDH1L1",-0.194227913872926
"ALDH1L1-AS2",-0.207137689094022
"ALDH1L2",0.429977028155409
"ALDH2",0.288305150208521
"ALDH3A1",0.202953032991489
"ALDH3A2",-0.17803043524607
"ALDH3B1",0.597714280912132
"ALDH3B2",0.219411404878166
"ALDH4A1",-0.181952084864784
"ALDH5A1",-0.540010008696023
"ALDH6A1",-0.303283143695722
"ALDH7A1",-0.167242131981569
"ALDH8A1",0.0886270060241838
"ALDH9A1",-0.198774759783059
"ALDOA",-0.319597842906545
"ALDOB",0.0496151431631423
"ALDOC",-0.228291146277239
"ALG1",-0.0690980861455156
"ALG10",0.0733807508753338
"ALG12",0.082497871592851
"ALG13",-0.268704369320397
"ALG14",0.134516948970009
"ALG2",0.061420022710725
"ALG3",0.12535762972604
"ALG5",0.0781940232152297
"ALG6",-0.163651976949078
"ALG8",-0.165786103341132
"ALG9",-0.0421693322289838
"ALK",-0.00634765550780423
"ALKBH1",-0.100487350602659
"ALKBH2",-0.436362884425976
"ALKBH3",0.050458705782632
"ALKBH3-AS1",0.211698417246187
"ALKBH4",-0.33951174633991
"ALKBH5",-0.0275879420707609
"ALKBH6",-0.0943653078140543
"ALKBH7",-0.238077640442356
"ALKBH8",-0.0246339011307164
"ALLC",-0.118488241238989
"ALMS1",-0.0782130904820665
"ALMS1-IT1",-0.0951128315895838
"ALMS1P1",-0.0764224794808024
"ALOX12",0.0136368054694901
"ALOX12-AS1",-0.135354968346151
"ALOX12P2",0.0300247772383643
"ALOX15",0.0941285417867111
"ALOX15B",-0.00935067924589553
"ALOX5",0.552700397632141
"ALOX5AP",0.601278850919342
"ALPK1",0.0437248134937125
"ALPK2",0.513484786866871
"ALPK3",0.478185279367109
"ALPL",0.399314621844833
"ALPPL2",-0.136967630880897
"ALS2",-0.397496016947657
"ALS2CL",0.297803806569065
"ALS2CR11",0.134030615373094
"ALS2CR12",0.0621607428816227
"ALX1",-0.0248977211461786
"ALX3",-0.00264200233855761
"ALYREF",-0.0903169164760118
"AMACR",0.196840570485345
"AMBN",0.136840798350545
"AMBRA1",-0.330800004840161
"AMD1",-0.166393041538738
"AMDHD1",-0.131617090682755
"AMELX",-0.158551774499243
"AMER1",0.133940302434595
"AMER2",-0.385380048060742
"AMFR",-0.0968876819060404
"AMIGO1",-0.207841632410304
"AMIGO2",0.522182671350551
"AMMECR1",0.00337408206628538
"AMMECR1L",-0.169289943248974
"AMN",-0.242083237082306
"AMN1",-0.36089273528137
"AMOT",0.128315797494925
"AMOTL1",0.0642998440682998
"AMOTL2",0.424719076628519
"AMPD1",0.116718865242025
"AMPD2",0.134282683462266
"AMPD3",-0.0254345246936199
"AMPH",0.594601003746768
"AMT",-0.230207829037144
"AMZ1",-0.0206217753903244
"AMZ2",-0.49011008580058
"AMZ2P1",-0.421283381278422
"ANAPC1",-0.515022339280305
"ANAPC10",-0.317603434724682
"ANAPC11",0.000128607647579315
"ANAPC13",-0.182261112387459
"ANAPC15",0.0548902735163235
"ANAPC16",0.0452271142081709
"ANAPC2",0.111905614582515
"ANAPC4",-0.101831660864001
"ANAPC5",-0.281751662186269
"ANAPC7",-0.116551863163548
"ANG",0.37784648536387
"ANGEL1",-0.516918335176429
"ANGEL2",-0.562196454172512
"ANGPT1",0.61511884403466
"ANGPT2",0.567888666892365
"ANGPTL1",0.469953922833252
"ANGPTL2",0.67815626412414
"ANGPTL3",0.106160544714561
"ANGPTL4",0.331932145105164
"ANGPTL7",0.365858077250762
"ANHX",-0.0146189568453207
"ANK1",0.205992125124711
"ANK2",0.547345316504256
"ANK3",0.232246038596285
"ANKAR",-0.308355150590353
"ANKDD1A",0.599355546557721
"ANKEF1",0.235134356839053
"ANKFN1",0.0300006362205228
"ANKFY1",-0.0093538861756843
"ANKH",0.653860527851551
"ANKHD1",-0.0734695766833532
"ANKIB1",-0.00478244497731828
"ANKLE1",0.0149103720722918
"ANKLE2",-0.214525550426492
"ANKMY1",-0.148985794146621
"ANKMY2",0.100283687395326
"ANKRA2",-0.337108787044345
"ANKRD1",0.0373800735302156
"ANKRD10",0.2815570600001
"ANKRD10-IT1",0.0626647066026125
"ANKRD11",-0.201603175934865
"ANKRD12",0.244516152813463
"ANKRD13A",0.147288484166919
"ANKRD13B",-0.120617225334565
"ANKRD13C",-0.0389110407069082
"ANKRD13D",0.120683738071559
"ANKRD16",-0.162728429319635
"ANKRD17",-0.182858568989533
"ANKRD18A",0.152415542459601
"ANKRD18B",0.0799692092120635
"ANKRD2",-0.0554899637379336
"ANKRD20A11P",-0.276752627928405
"ANKRD20A12P",-0.0935446691665076
"ANKRD20A5P",0.0175036900288256
"ANKRD22",0.409996183408068
"ANKRD23",-0.290909276091184
"ANKRD24",0.00542752192618839
"ANKRD26",-0.34026712938145
"ANKRD26P3",-0.0890011297771824
"ANKRD27",0.223457911120513
"ANKRD28",0.280969926478136
"ANKRD29",0.253703142833318
"ANKRD30A",0.0688946557622324
"ANKRD30B",-0.108457686986313
"ANKRD30BP2",-0.293727680174116
"ANKRD30BP3",0.0110636673838711
"ANKRD33",0.0808963210144872
"ANKRD33B",0.288754920747528
"ANKRD34A",-0.178927694252073
"ANKRD34C",0.166622001257685
"ANKRD35",0.655504684650809
"ANKRD36",-0.157447705316762
"ANKRD36B",-0.302690256287387
"ANKRD36BP2",-0.0409107354914418
"ANKRD36C",-0.172553810109485
"ANKRD37",0.0722157318918398
"ANKRD39",-0.315721879234417
"ANKRD40",-0.154877217800873
"ANKRD44",0.116449037029336
"ANKRD45",-0.370128467766732
"ANKRD46",-0.511760310979797
"ANKRD49",-0.162892540669457
"ANKRD50",0.659369737896164
"ANKRD52",-0.12943851031049
"ANKRD54",0.197237456466404
"ANKRD55",0.339979957809621
"ANKRD6",0.130071674676498
"ANKRD65",-0.0533783215127007
"ANKRD7",-0.264548985932175
"ANKRD9",0.0497520092672813
"ANKS1A",0.0427756241325994
"ANKS1B",-0.200813852158973
"ANKS3",-0.128556077475968
"ANKS6",0.048741320239407
"ANKUB1",0.0235265581357393
"ANKZF1",-0.40296539611167
"ANLN",-0.1097887120337
"ANO1",0.534909877932906
"ANO10",0.348987054106751
"ANO2",0.271554708672218
"ANO3",0.183563819864672
"ANO4",-0.241267710316666
"ANO5",0.220230238277926
"ANO6",0.122922002144805
"ANO8",0.00247557325685737
"ANO9",0.163055637509967
"ANOS1",0.457444813279892
"ANP32A",-0.539451374623666
"ANP32A-IT1",-0.155991244780104
"ANP32B",-0.392408118940143
"ANP32E",-0.478126525943
"ANPEP",0.662285104461013
"ANTXR1",0.371027091011105
"ANTXR2",0.414865011790523
"ANXA1",0.541446557617625
"ANXA11",0.323067623748351
"ANXA13",-0.173508558466889
"ANXA2",0.57456508354093
"ANXA2P1",0.496048606101798
"ANXA2P2",0.394044742538129
"ANXA2P3",0.282320673401257
"ANXA2R",-0.0803683947529547
"ANXA3",0.403848255915868
"ANXA4",0.376820961600484
"ANXA5",0.447129278656084
"ANXA6",-0.0118443390115715
"ANXA7",0.464108410577485
"ANXA9",-0.090489419240191
"AOAH",0.569680545757212
"AOC1",0.230234266200977
"AOC2",0.454156079963684
"AOC3",0.709524413346448
"AOX1",0.332801207617288
"AP1AR",-0.455159332313861
"AP1B1",0.512441945024509
"AP1G1",-0.282351432283356
"AP1G2",-0.104736574336395
"AP1M1",0.179762481127833
"AP1M2",0.275929209669683
"AP1S1",-0.436062981181914
"AP1S2",0.334339531261882
"AP1S3",-0.0478567286108275
"AP2A1",0.183274702484959
"AP2A2",0.0887839622272668
"AP2B1",-0.201414535438124
"AP2M1",0.363070790690582
"AP2S1",0.254173267779139
"AP3B1",0.411278798861384
"AP3B2",-0.249191563098204
"AP3D1",0.166253267130258
"AP3M1",-0.355270947186047
"AP3M2",-0.182424072207364
"AP3S1",0.369406464226118
"AP4B1",-0.187872498301002
"AP4E1",0.096453857749035
"AP4M1",-0.22541382214706
"AP4S1",-0.162503320426437
"AP5B1",-0.226289686867171
"AP5M1",0.198068514954978
"AP5S1",0.182220421697284
"APAF1",-0.080496896785872
"APBA1",0.531939004737384
"APBA2",0.0924037107736093
"APBA3",0.114549508629275
"APBB1",-0.0267068759771225
"APBB1IP",0.661859503702061
"APBB2",0.405842150925444
"APC",-0.0688247773806869
"APC2",0.117586709383956
"APCDD1",-0.165099473933358
"APCDD1L",0.142099623198783
"APCS",0.194854341758401
"APEH",-0.288568649040052
"APELA",0.0960360044462871
"APEX1",-0.590070795423763
"APEX2",-0.0646528681692848
"APH1A",0.159627050183427
"APH1B",0.245188100723622
"API5",-0.24007574904389
"APIP",-0.357289136815374
"APLF",-0.154314689687447
"APLN",0.365083986462336
"APLNR",0.834063390284997
"APLP1",-0.102842324123341
"APLP2",0.485566814428602
"APMAP",-0.0265415414895277
"APOA1",0.179370542985367
"APOBEC2",0.0875864682063054
"APOBEC3B",0.497847933951534
"APOBEC3C",0.267209154767142
"APOBEC3D",-0.000183691161848554
"APOBEC3F",0.137377269085547
"APOBEC3G",0.00892976023699197
"APOBEC4",0.158258065955096
"APOC1",0.340959404541429
"APOD",0.423916859293186
"APOE",0.439144269190859
"APOH",-0.0132058861569
"APOL1",0.5875900909133
"APOL2",0.498670942848981
"APOL3",0.703797190052137
"APOL4",0.507622385708118
"APOL6",0.214022104676619
"APOLD1",0.334625928577905
"APOM",-0.282288525714755
"APOO",-0.369993104467889
"APOOL",-0.523907847432736
"APOPT1",0.166053633499013
"APP",0.449338949802532
"APPBP2",-0.45691371858027
"APPL1",-0.354979323167283
"APPL2",-0.0482574275052901
"APRT",-0.429558634106837
"APTR",-0.487319346391103
"APTX",-0.505197243075716
"AQP1",0.784188734811791
"AQP11",-0.179745579563183
"AQP2",0.0669474199683409
"AQP3",0.253439373164641
"AQP4",0.177535731574189
"AQP4-AS1",0.101475826547288
"AQP5",0.238491695064934
"AQP9",0.275254446470793
"AQR",0.230404729000233
"AR",0.436913810480979
"ARAF",0.100312345558589
"ARAP1",0.405078736649503
"ARAP2",0.481028577410363
"ARAP3",0.77116962348436
"ARC",-0.215272000768046
"ARCN1",0.151682854948269
"AREG",0.262247830899211
"AREL1",0.0332066365625983
"ARF1",0.168591588815048
"ARF3",-0.00470006700124307
"ARF4",0.587127602345287
"ARF5",0.280955743306572
"ARF6",0.200772606569314
"ARFGAP1",0.327096784424611
"ARFGAP2",-0.273940047507204
"ARFGAP3",0.388932271997934
"ARFGEF1",-0.161559238427953
"ARFGEF2",-0.150430935530347
"ARFGEF3",0.312476316482893
"ARFIP1",0.397050011777631
"ARFIP2",0.0467614573257898
"ARFRP1",0.14012520368515
"ARG1",-0.0502074884131557
"ARG2",-0.181310213012187
"ARGLU1",-0.110471440493043
"ARHGAP1",0.56344593232226
"ARHGAP10",0.69595850958487
"ARHGAP11A",-0.153196663857465
"ARHGAP11B",-0.123304399165359
"ARHGAP12",0.0620818718471371
"ARHGAP15",0.488179661960368
"ARHGAP17",-0.152878601951304
"ARHGAP18",0.104001319021698
"ARHGAP19",-0.501245226784649
"ARHGAP20",0.28427049656088
"ARHGAP21",0.259923432129129
"ARHGAP22",0.714718521777288
"ARHGAP23",0.600349680295115
"ARHGAP24",0.501075280359296
"ARHGAP25",0.472968961914149
"ARHGAP26",0.117747011032896
"ARHGAP27",0.746278100471218
"ARHGAP28",0.276063028571178
"ARHGAP29",0.66999610879922
"ARHGAP30",0.620480435482721
"ARHGAP31",0.277685819772307
"ARHGAP32",-0.00409445165607695
"ARHGAP33",-0.108872387404371
"ARHGAP35",-0.355579639956708
"ARHGAP36",-0.130605859074192
"ARHGAP39",-0.496112109135943
"ARHGAP4",-0.140114431782505
"ARHGAP42",0.619236069649457
"ARHGAP44",0.0849757410492799
"ARHGAP5",-0.0409018716556183
"ARHGAP5-AS1",-0.249254828666375
"ARHGAP6",0.746524763467704
"ARHGAP9",0.533215446450576
"ARHGDIA",0.198880128124371
"ARHGDIB",0.57895534099212
"ARHGDIG",-0.0292342439186533
"ARHGEF1",-0.148054071030734
