"","NT5E"
"ADCK1",-0.0598777641332421
"ADCK2",-0.416630954063895
"ADCK3",-0.170538284706854
"ADCK4",-0.337037540374688
"ADCY1",0.352614171165052
"ADCY10",-0.195485447400134
"ADCY10P1",-0.0906686620400605
"ADCY2",-0.02898129521621
"ADCY3",0.242249696327888
"ADCY4",0.691021309594938
"ADCY6",0.172571475172602
"ADCY7",0.133653645604089
"ADCY9",0.0811749427872215
"ADCYAP1R1",0.195523331088452
"ADD1",-0.187990804448022
"ADD2",-0.182122242021695
"ADD3",0.141847712009863
"ADD3-AS1",0.267041708038849
"ADGB",-0.17057355456622
"ADGRA1",-0.137313640361058
"ADGRA2",0.350042782966583
"ADGRA3",0.0481084271223512
"ADGRB2",-0.0826476389286806
"ADGRB3",0.0994018666256709
"ADGRD1",0.363200396572738
"ADGRE1",0.416475618964434
"ADGRE2",0.087283860275219
"ADGRE5",0.11928247207978
"ADGRF1",0.244680787281245
"ADGRF3",0.0459959591885215
"ADGRF4",-0.0308007631135568
"ADGRF5",0.672295696291666
"ADGRG1",0.568093754090231
"ADGRG2",-0.098307311217622
"ADGRG5",0.201397595988807
"ADGRG6",0.334946829172865
"ADGRG7",0.173896865618959
"ADGRL1",-0.404910912185899
"ADGRL3",0.417627287660137
"ADGRL4",0.707897631543684
"ADGRV1",0.212147915036032
"ADH1A",0.133412486573894
"ADH1B",-7.90068394145126e-05
"ADH4",0.230375622003383
"ADH5",-0.229880207125967
"ADH6",0.00903103541630691
"ADH7",-0.0548969115141998
"ADHFE1",0.0402640371015793
"ADI1",-0.321532319961284
"ADIPOQ",0.197952338896223
"ADIPOR1",-0.0466762097880462
"ADIPOR2",-0.440800464437959
"ADIRF",0.513230313040072
"ADIRF-AS1",-0.130195542789523
"ADK",-0.124338846384111
"ADM",-0.0765258339749138
"ADNP",-0.442670380327789
"ADNP2",-0.227762794365763
"ADO",-0.34540044247204
"ADORA1",0.347603267500083
"ADORA2B",-0.0384032385419953
"ADORA3",0.501966393507272
"ADPGK",0.237552521381382
"ADPRH",0.259648481190529
"ADPRHL1",0.063246012432763
"ADPRHL2",-0.352116231388896
"ADPRM",-0.316267713479339
"ADRA1D",-0.255896177191035
"ADRA2A",0.426473917880792
"ADRA2C",-0.259631185431304
"ADRB1",-0.29194763117655
"ADRB2",0.525962330178589
"ADRB3",-0.33774659173217
"ADRBK1",-0.0273100684445646
"ADRBK2",0.372943578068174
"ADRM1",-0.168377880326161
"ADSL",-0.460992482785469
"ADSS",-0.184851127441205
"ADSSL1",0.0766106696081017
"ADTRP",0.313760738117197
"AEBP1",0.56447886987642
"AEBP2",-0.432276156327835
"AEN",-0.184318678128921
"AES",-0.240503360172226
"AFAP1",-0.225217647798686
"AFAP1-AS1",-0.168493262807008
"AFAP1L1",0.574154585545101
"AFAP1L2",0.154796684507965
"AFF1",-0.234656567183527
"AFF2",0.231025090930813
"AFF4",-0.460794084253067
"AFG3L1P",-0.0524223322782373
"AFG3L2",-0.304308005617119
"AFM",0.193883132698789
"AFMID",0.191538187263947
"AFP",0.0613904971050558
"AFTPH",-0.172592303077817
"AGA",0.264388235219939
"AGAP1",-0.306203456446778
"AGAP11",0.341747618978057
"AGAP2-AS1",-0.255330835297205
"AGAP3",0.0815528582821888
"AGAP4",-0.102278037632
"AGAP6",0.0608185321239103
"AGAP9",-0.201932767964892
"AGBL1",0.0582463265542623
"AGBL2",-0.0217458910385574
"AGBL3",-0.056751312530218
"AGBL4",0.00527796849649129
"AGBL5",-0.623041050119345
"AGER",-0.0595728050402275
"AGFG1",-0.104624185260318
"AGFG2",0.0448847020430235
"AGGF1",-0.339553560836899
"AGK",0.0063238405242749
"AGL",-0.316587216572093
