"","NT5E"
"ANXA10",0.838279626808544
"ANXA11",0.000270817801443002
"ANXA13",0.235819650588179
"ANXA2",4.43833934049565e-08
"ANXA2P1",3.97177321196374e-05
"ANXA2P2",1.11278230621181e-05
"ANXA2P3",1.56514450202483e-05
"ANXA2R",0.237030642019043
"ANXA3",0.00539237713290941
"ANXA4",0.000369876836117999
"ANXA5",2.2987975719424e-05
"ANXA6",0.909300799967005
"ANXA7",2.30663295166522e-05
"ANXA9",0.0327279678941514
"AOAH",4.70303795907512e-11
"AOC1",0.00201979513861494
"AOC2",0.000501327894540049
"AOC3",1.82309722873697e-10
"AOX1",0.10874943213403
"AP1AR",9.80827223884262e-08
"AP1B1",9.37846689197386e-10
"AP1G1",0.123247366366578
"AP1G2",0.34437970310021
"AP1M1",0.00461160187902676
"AP1M2",0.000272721178596891
"AP1S1",0.0039529589226015
"AP1S2",0.0681118881624925
"AP1S3",0.181901273586015
"AP2A1",0.570629141917525
"AP2A2",0.346799838642213
"AP2B1",0.0390684440028393
"AP2M1",1.08432184484641e-05
"AP2S1",3.78627537285237e-05
"AP3B1",0.00738383891201133
"AP3B2",0.0058244827749272
"AP3D1",0.284367673195436
"AP3M1",4.43177265996297e-07
"AP3M2",0.045515788666453
"AP3S1",4.08755695957552e-10
"AP4B1",0.000117250547538639
"AP4E1",0.799675425594488
"AP4M1",0.00192046415726788
"AP4S1",0.0549020956531114
"AP5B1",0.0322788270492578
"AP5M1",0.0756864971929141
"AP5S1",0.518919691929367
"APAF1",0.478906604418682
"APBA1",6.50497097471892e-05
"APBA2",0.0308673079223314
"APBA3",0.579215673475154
"APBB1",0.695222142989852
"APBB1IP",3.77475828372553e-14
"APBB2",8.48042636203417e-06
"APC",0.0167043709362311
"APC2",0.618388869733661
"APCDD1",0.0609714253181566
"APCDD1L",0.118085253256852
"APCS",0.887464614822275
"APEH",0.696870492075965
"APELA",0.820861160741526
"APEX1",4.66820582190053e-10
"APEX2",0.540988662144523
"APH1A",0.184548611449655
"APH1B",0.206174170929099
"API5",0.146736728189902
"APIP",0.145901161516124
"APLF",0.00856669139695221
"APLN",0.000151655294622799
"APLNR",3.5527136788005e-14
"APLP1",0.142442077726617
"APLP2",0.000784812682448566
"APMAP",0.0670980220929294
"APOA1",0.465460636011863
"APOA4",0.454637031725323
"APOB",0.712087328773606
"APOBEC2",0.0418324541925168
"APOBEC3B",0.000176187526189198
"APOBEC3C",0.768107625383292
"APOBEC3D",0.786944384164379
"APOBEC3F",0.755924051377894
"APOBEC3G",0.241569595157862
"APOBEC4",0.338909914951165
"APOBR",7.29942420063523e-06
"APOC1",2.50398598544699e-06
"APOD",0.00118742786273907
"APOE",5.49748331732935e-05
"APOF",0.654193764493446
"APOH",0.205756221693966
"APOL1",6.26753715593509e-09
"APOL2",1.8011486824232e-05
"APOL3",2.06357309018301e-09
"APOL4",1.17653423181707e-06
"APOL6",0.716192554155084
"APOLD1",0.00078762850567049
"APOM",0.00319699317797206
"APOO",0.013635028528372
"APOOL",9.8032878170784e-07
"APOPT1",0.722246347397783
"APP",7.23351435822916e-05
"APPBP2",0.0142805186583546
"APPL1",0.00089518529142385
"APPL2",0.0142828807901649
"APRT",0.0261161910542662
"APTR",2.23202788249832e-05
"APTX",2.80170935340607e-08
"AQP1",8.88178419700125e-16
"AQP2",0.340002541754673
"AQP3",5.00917973766946e-10
"AQP4",0.0882252527117031
"AQP4-AS1",0.815470198443996
"AQP9",1.60021252182396e-05
"AQR",0.350955149727837
"AR",0.630595522301172
"ARAF",0.372308843546426
"ARAP1",1.9095774182798e-05
"ARAP2",2.56898057546806e-05
"ARAP3",1.13242748511766e-14
"ARC",0.112293126457772
"ARCN1",0.0827609284034816
"AREG",0.0167739356620109
"AREL1",0.937792998516773
"ARF1",0.110960309102243
"ARF3",0.58618135218496
"ARF4",1.55431223447522e-14
"ARF5",0.00295343659974079
"ARF6",0.0449528606138929
"ARFGAP1",0.00121986785707051
"ARFGAP2",0.172150178290246
"ARFGAP3",0.158948533998752
"ARFGEF1",0.155989774055448
"ARFGEF2",0.0731052237359446
"ARFGEF3",5.21492648153377e-05
"ARFIP1",0.0266650936554969
"ARFIP2",0.166156101098603
"ARFRP1",0.806390718570615
"ARG1",0.0266189082507347
"ARG2",0.181434343925626
"ARGLU1",0.245311048795597
"ARHGAP1",2.18225437720321e-12
"ARHGAP10",6.30606677987089e-14
"ARHGAP11A",0.81261304032935
"ARHGAP11B",0.120019227360487
"ARHGAP12",0.497928583980555
"ARHGAP15",4.4690273037773e-08
"ARHGAP17",0.55597974057415
"ARHGAP18",0.292922452789395
"ARHGAP19",0.000161419335266588
"ARHGAP20",0.190847819135802
"ARHGAP21",0.790793517134691
"ARHGAP22",0
"ARHGAP22-IT1",0.732568311749669
"ARHGAP23",7.23776150124422e-10
"ARHGAP24",0.0455611030502887
"ARHGAP25",2.23993363501762e-06
"ARHGAP26",0.00248929132805475
"ARHGAP26-AS1",0.225567023609656
"ARHGAP27",3.31956684362922e-13
"ARHGAP28",7.17019880225322e-06
"ARHGAP29",0
"ARHGAP30",7.52287121486006e-13
"ARHGAP31",0.0135375391160766
"ARHGAP32",0.407817834595535
"ARHGAP33",0.358952837243025
"ARHGAP35",0.0359112912708994
"ARHGAP36",0.952311692795869
"ARHGAP39",4.74241966776923e-05
"ARHGAP4",0.135860282625622
"ARHGAP42",7.09365899353998e-12
